Race Type,Gender,Bib,Name,Nationality Flag,Gun Time,Rank,Gender Rank,Chip Time,Speed (Km/Hr),Pace (min/km)
HALF MARATHON,Male,5326,d74f5c6f-9d59-4e25-bf08-0ed1baa8a74a,[img:flags/TW.gif],02:23:21.559,963 / 2358,840 / 1873,02:21:02.438,8.9 Km/Hr,6:41 min/km
HALF MARATHON,Male,6237,ecd18bb6-51e2-49f9-87d7-f044531e9099,[img:flags/SA.gif],02:27:29.825,964 / 2358,841 / 1873,02:21:02.907,8.9 Km/Hr,6:41 min/km
HALF MARATHON,Male,6354,2c3bde38-2a38-47cd-a09e-88597b6104b1,[img:flags/SA.gif],02:23:32.945,966 / 2358,842 / 1873,02:21:04.418,8.9 Km/Hr,6:41 min/km
HALF MARATHON,Male,5775,205d20a7-c1dd-4bd8-ad59-5b59f6519e79,[img:flags/SA.gif],02:25:17.480,967 / 2358,843 / 1873,02:21:04.765,8.9 Km/Hr,6:41 min/km
HALF MARATHON,Male,8244,5162a372-a99c-450f-a029-9b089f6f2efd,[img:flags/SA.gif],02:29:34.829,968 / 2358,844 / 1873,02:21:05.767,8.9 Km/Hr,6:41 min/km
HALF MARATHON,Male,6145,ad649494-1a26-4e23-80e7-3ee43d3e6a1f,[img:flags/SA.gif],02:25:15.747,969 / 2358,845 / 1873,02:21:08.128,8.9 Km/Hr,6:41 min/km
HALF MARATHON,Male,7870,fb64d3b1-f2a1-4f6d-87a4-19abf0899bfc,[img:flags/SA.gif],02:21:22.272,970 / 2358,846 / 1873,02:21:10.728,8.9 Km/Hr,6:41 min/km
HALF MARATHON,Male,6118,92ff423d-b052-4f4d-b296-67fd8ce02301,[img:flags/SA.gif],02:29:45.166,972 / 2358,847 / 1873,02:21:15.069,8.9 Km/Hr,6:41 min/km
HALF MARATHON,Male,5183,12b697cd-d43e-484a-a426-bd34db19584a,[img:flags/TN.gif],02:23:41.825,973 / 2358,848 / 1873,02:21:15.813,8.9 Km/Hr,6:41 min/km
HALF MARATHON,Male,5869,8dc548e5-bc76-4be4-8f1f-5729a16b8b42,[img:flags/SA.gif],02:27:31.592,974 / 2358,849 / 1873,02:21:19.791,8.9 Km/Hr,6:41 min/km
HALF MARATHON,Male,6560,1fb086a7-17a1-4043-938b-317faf8b34a8,[img:flags/SA.gif],02:25:33.348,976 / 2358,850 / 1873,02:21:24.373,8.9 Km/Hr,6:42 min/km
HALF MARATHON,Male,5991,5110a508-2993-42ea-b67f-51f8e38272b1,[img:flags/SA.gif],02:29:43.927,977 / 2358,851 / 1873,02:21:27.210,8.9 Km/Hr,6:42 min/km
HALF MARATHON,Male,7561,6c35ff50-952b-4909-8b18-c57880933f9a,[img:flags/SA.gif],02:27:49.810,978 / 2358,852 / 1873,02:21:29.509,8.9 Km/Hr,6:42 min/km
HALF MARATHON,Male,5180,873fa159-442a-4b0d-80e3-831d5998af2f,[img:flags/SA.gif],02:29:44.341,979 / 2358,853 / 1873,02:21:30.840,8.9 Km/Hr,6:42 min/km
HALF MARATHON,Male,5958,5b36e44d-328d-4b94-a9f6-1f63c54e9319,[img:flags/SA.gif],02:27:51.084,980 / 2358,854 / 1873,02:21:31.324,8.9 Km/Hr,6:42 min/km
HALF MARATHON,Male,6956,b686f903-0e54-4fdf-b972-e7aeb9563931,,02:25:51.500,981 / 2358,855 / 1873,02:21:32.580,8.9 Km/Hr,6:42 min/km
HALF MARATHON,Male,8440,391b1402-673d-4c06-9013-418a256739a3,[img:flags/RU.gif],02:29:55.756,982 / 2358,856 / 1873,02:21:39.557,8.9 Km/Hr,6:42 min/km
HALF MARATHON,Male,5174,37948e6e-4251-44a7-9b66-cfbc3eb21beb,[img:flags/IN.gif],02:28:06.603,983 / 2358,857 / 1873,02:21:40.620,8.9 Km/Hr,6:42 min/km
HALF MARATHON,Male,6881,1eda3414-e433-4cb4-8526-f20442bbb78d,[img:flags/SA.gif],02:31:50.943,984 / 2358,858 / 1873,02:21:42.576,8.9 Km/Hr,6:43 min/km
HALF MARATHON,Male,7754,43620152-1975-4820-b2b6-96c7b8431e6a,[img:flags/SA.gif],02:26:03.842,985 / 2358,859 / 1873,02:21:43.403,8.9 Km/Hr,6:43 min/km
HALF MARATHON,Male,8242,2baa0bef-6939-4197-b63f-7aa3bf8afb58,[img:flags/SA.gif],02:30:12.751,987 / 2358,860 / 1873,02:21:46.225,8.9 Km/Hr,6:43 min/km
HALF MARATHON,Male,7605,e48afbdc-0096-4eef-8d30-f6aff1fc25f9,[img:flags/LB.gif],02:26:05.270,988 / 2358,861 / 1873,02:21:46.775,8.9 Km/Hr,6:43 min/km
HALF MARATHON,Male,7430,5e311d73-8ec8-46d6-bc14-d72f5d92bdd4,,02:25:58.908,990 / 2358,862 / 1873,02:21:51.030,8.9 Km/Hr,6:43 min/km
HALF MARATHON,Male,8140,ec0c0a44-daac-4e41-9589-742dfdbf1aa0,[img:flags/IN.gif],02:28:14.962,991 / 2358,863 / 1873,02:21:51.082,8.9 Km/Hr,6:43 min/km
HALF MARATHON,Male,8562,1a307217-e333-4ae1-b22c-1ce335a48214,[img:flags/SA.gif],02:31:55.379,992 / 2358,864 / 1873,02:21:51.274,8.9 Km/Hr,6:43 min/km
HALF MARATHON,Male,6812,4116e78c-d2d1-4b97-a7c1-542806797d56,[img:flags/SA.gif],02:28:17.793,994 / 2358,865 / 1873,02:21:54.446,8.9 Km/Hr,6:43 min/km
HALF MARATHON,Male,6465,8346a41a-93de-40db-8b96-cd39116de1cd,[img:flags/SA.gif],02:22:17.884,995 / 2358,866 / 1873,02:21:54.831,8.9 Km/Hr,6:43 min/km
HALF MARATHON,Male,6993,87f2ca84-ab62-49b2-a505-dbb85197b622,[img:flags/ER.gif],02:24:15.279,996 / 2358,867 / 1873,02:21:56.993,8.9 Km/Hr,6:43 min/km
HALF MARATHON,Male,8500,7ee2e365-2f81-4806-919b-dae025988fcd,[img:flags/TH.gif],02:22:23.814,997 / 2358,868 / 1873,02:21:58.363,8.9 Km/Hr,6:43 min/km
HALF MARATHON,Male,8467,a3e6bc42-8bc7-43e8-8a55-397945c1f58c,[img:flags/SD.gif],02:28:30.044,998 / 2358,869 / 1873,02:22:05.584,8.9 Km/Hr,6:44 min/km
HALF MARATHON,Male,7489,eff29ef1-5e8c-4df5-bdf9-e271287cf407,[img:flags/SA.gif],02:28:32.674,1003 / 2358,870 / 1873,02:22:21.471,8.8 Km/Hr,6:44 min/km
HALF MARATHON,Male,6844,4d17e6a5-ffae-4157-9020-d855bc8b1378,[img:flags/ZA.gif],02:26:37.170,1005 / 2358,871 / 1873,02:22:23.492,8.8 Km/Hr,6:44 min/km
HALF MARATHON,Male,5449,dbf195f4-3657-48eb-86b7-f931ea2670db,[img:flags/SA.gif],02:28:40.196,1006 / 2358,872 / 1873,02:22:27.653,8.8 Km/Hr,6:45 min/km
HALF MARATHON,Male,7886,4bc0f245-6982-4709-b33f-bce811e28195,[img:flags/CA.gif],02:32:29.082,1007 / 2358,873 / 1873,02:22:27.763,8.8 Km/Hr,6:45 min/km
HALF MARATHON,Male,5203,c21bf01f-e421-44cb-adc1-0937f02d23e0,[img:flags/SA.gif],02:30:55.308,1008 / 2358,874 / 1873,02:22:32.163,8.8 Km/Hr,6:45 min/km
HALF MARATHON,Male,7878,1bff460e-e021-4150-a68e-662cfc19103a,[img:flags/CA.gif],02:32:35.597,1009 / 2358,875 / 1873,02:22:35.190,8.8 Km/Hr,6:45 min/km
HALF MARATHON,Male,6374,680ad548-fd08-4744-8c4e-00831c72a655,[img:flags/SA.gif],02:24:58.689,1011 / 2358,876 / 1873,02:22:38.844,8.8 Km/Hr,6:45 min/km
HALF MARATHON,Male,7653,646dadbf-e616-4aee-a502-05c0c18e2d4a,[img:flags/SA.gif],02:29:08.015,1014 / 2358,877 / 1873,02:22:48.065,8.8 Km/Hr,6:46 min/km
HALF MARATHON,Male,6904,9bc40eb3-9ee0-485e-a406-c156687de241,[img:flags/PH.gif],02:27:11.878,1015 / 2358,878 / 1873,02:22:51.900,8.8 Km/Hr,6:46 min/km
HALF MARATHON,Male,8381,61b6e68f-e408-4019-b8db-7a405e48a6f0,[img:flags/SA.gif],02:25:05.148,1016 / 2358,879 / 1873,02:22:53.497,8.8 Km/Hr,6:46 min/km
HALF MARATHON,Male,6242,9fa157c7-f8f7-4487-9647-52f891106a4f,[img:flags/SA.gif],02:31:27.120,1017 / 2358,880 / 1873,02:22:55.755,8.8 Km/Hr,6:46 min/km
HALF MARATHON,Male,8448,fcb8c927-d6be-42c3-ab90-66156210d290,[img:flags/SA.gif],02:25:19.367,1018 / 2358,881 / 1873,02:22:57.367,8.8 Km/Hr,6:46 min/km
HALF MARATHON,Male,6910,13936ec9-311e-4bf4-a9cc-695b716d573d,[img:flags/TN.gif],02:23:08.255,1020 / 2358,882 / 1873,02:22:59.255,8.8 Km/Hr,6:46 min/km
HALF MARATHON,Male,5403,88e3bad7-7095-4c55-a7b8-7f19d14489a7,[img:flags/SA.gif],02:23:06.504,1022 / 2358,883 / 1873,02:23:01.894,8.8 Km/Hr,6:46 min/km
HALF MARATHON,Male,7993,74554903-91f2-40e8-9ce8-c1a3882c2170,[img:flags/EG.gif],02:23:24.965,1023 / 2358,884 / 1873,02:23:06.895,8.8 Km/Hr,6:47 min/km
HALF MARATHON,Male,6101,ff7333fd-c323-4478-ba01-534f4652e661,[img:flags/ES.gif],02:31:30.129,1024 / 2358,885 / 1873,02:23:08.236,8.8 Km/Hr,6:47 min/km
HALF MARATHON,Male,5676,1191393e-c24c-4332-8ae7-a10ec28ec5f0,[img:flags/SA.gif],02:31:44.362,1025 / 2358,886 / 1873,02:23:11.820,8.8 Km/Hr,6:47 min/km
HALF MARATHON,Male,6982,f2a547c7-fdc6-4cb1-90f6-f2461321ffd3,[img:flags/SA.gif],02:27:23.451,1026 / 2358,887 / 1873,02:23:12.808,8.8 Km/Hr,6:47 min/km
HALF MARATHON,Male,6281,479d88dc-2de9-4e68-a2bb-6c61b40b57b3,[img:flags/FR.gif],02:29:31.865,1027 / 2358,888 / 1873,02:23:13.484,8.8 Km/Hr,6:47 min/km
HALF MARATHON,Male,5758,5c89b9a7-fc0c-420d-bf93-5600db052122,[img:flags/PK.gif],02:29:36.309,1028 / 2358,889 / 1873,02:23:16.056,8.8 Km/Hr,6:47 min/km
HALF MARATHON,Male,5295,2743c027-020f-43b5-91de-47998614d6ec,[img:flags/DZ.gif],02:31:28.227,1029 / 2358,890 / 1873,02:23:16.362,8.8 Km/Hr,6:47 min/km
HALF MARATHON,Male,7689,8c9325c0-6c70-4178-a871-a2df649934af,[img:flags/SA.gif],02:29:42.515,1030 / 2358,891 / 1873,02:23:17.082,8.8 Km/Hr,6:47 min/km
HALF MARATHON,Male,5235,4bd70b5c-6f9d-4d88-805d-6e058c02469a,[img:flags/LB.gif],02:29:40.604,1031 / 2358,892 / 1873,02:23:22.460,8.8 Km/Hr,6:47 min/km
HALF MARATHON,Male,7451,860fe5db-a2e0-49a6-bd3f-1ee990101b47,[img:flags/SA.gif],02:23:39.018,1032 / 2358,893 / 1873,02:23:22.884,8.8 Km/Hr,6:47 min/km
HALF MARATHON,Male,6886,c89bb31f-5c2d-405b-b446-6cb4f2be409f,[img:flags/SA.gif],02:27:43.732,1033 / 2358,894 / 1873,02:23:27.837,8.8 Km/Hr,6:48 min/km
HALF MARATHON,Male,7151,c5b6abf9-01ea-42a4-84c2-a06cd78eea19,[img:flags/SD.gif],02:31:39.758,1034 / 2358,895 / 1873,02:23:28.104,8.8 Km/Hr,6:48 min/km
HALF MARATHON,Male,6295,7312bfc0-20ef-4f0b-bc51-e61f2861b996,[img:flags/IE.gif],02:27:47.005,1035 / 2358,896 / 1873,02:23:30.051,8.8 Km/Hr,6:48 min/km
HALF MARATHON,Male,7592,6de8529c-ba0e-4a4a-9411-efeab6315268,[img:flags/ZA.gif],02:27:44.913,1036 / 2358,897 / 1873,02:23:30.685,8.8 Km/Hr,6:48 min/km
HALF MARATHON,Male,5959,3f12d2b6-0c4e-40d2-824a-f8593267b7c3,[img:flags/IN.gif],02:25:53.411,1037 / 2358,898 / 1873,02:23:32.865,8.8 Km/Hr,6:48 min/km
HALF MARATHON,Male,5308,26617764-b363-4630-85bc-e52a04ab06b0,[img:flags/SA.gif],02:23:47.538,1038 / 2358,899 / 1873,02:23:35.577,8.8 Km/Hr,6:48 min/km
HALF MARATHON,Male,7047,fed66d98-025a-4799-98f6-0d55fb285057,[img:flags/SA.gif],02:33:48.815,1041 / 2358,900 / 1873,02:23:40.707,8.8 Km/Hr,6:48 min/km
HALF MARATHON,Male,8141,e4f8f924-aa93-44e1-aece-9523f85dc5d9,[img:flags/SA.gif],02:28:02.166,1042 / 2358,901 / 1873,02:23:41.021,8.8 Km/Hr,6:48 min/km
HALF MARATHON,Male,5703,041a7c69-932c-4146-85fa-ad9bf66f2bba,[img:flags/SA.gif],02:29:56.235,1044 / 2358,902 / 1873,02:23:46.122,8.8 Km/Hr,6:48 min/km
HALF MARATHON,Male,6514,4168f112-4657-4f95-be13-85810c5ecee4,[img:flags/SA.gif],02:30:12.257,1047 / 2358,903 / 1873,02:23:54.908,8.7 Km/Hr,6:49 min/km
HALF MARATHON,Male,6663,bb96bdfa-cf2a-42d1-af85-209de896bf9a,[img:flags/SA.gif],02:32:08.723,1048 / 2358,904 / 1873,02:23:56.180,8.7 Km/Hr,6:49 min/km
HALF MARATHON,Male,7637,d6a7e097-cfd9-4298-9f36-2eab6dd8fe02,[img:flags/SA.gif],02:32:25.709,1049 / 2358,905 / 1873,02:24:03.597,8.7 Km/Hr,6:49 min/km
HALF MARATHON,Male,8209,82e1fe4e-b0a5-4de0-9c98-ea0f51cdcfaf,[img:flags/SA.gif],02:30:17.458,1050 / 2358,906 / 1873,02:24:04.904,8.7 Km/Hr,6:49 min/km
HALF MARATHON,Male,6475,d29ee215-76bd-4639-ba3c-2a796f59a27e,[img:flags/YE.gif],02:24:13.977,1051 / 2358,907 / 1873,02:24:13.232,8.7 Km/Hr,6:50 min/km
HALF MARATHON,Male,6845,8e11e01c-e2f3-448a-ae08-8d67cd0997dc,[img:flags/SA.gif],02:28:32.528,1053 / 2358,908 / 1873,02:24:19.353,8.7 Km/Hr,6:50 min/km
HALF MARATHON,Male,7579,e4e14cb3-8f64-4591-9798-ef9650dab7d6,[img:flags/ZA.gif],02:26:37.570,1054 / 2358,909 / 1873,02:24:23.676,8.7 Km/Hr,6:50 min/km
HALF MARATHON,Male,5691,01fc00ba-286d-443c-86ff-53287ac287bc,[img:flags/JO.gif],02:28:44.053,1055 / 2358,910 / 1873,02:24:28.858,8.7 Km/Hr,6:50 min/km
HALF MARATHON,Male,6324,3c4cf360-40c3-4868-85a0-5711f096916a,[img:flags/SA.gif],02:26:54.901,1056 / 2358,911 / 1873,02:24:30.845,8.7 Km/Hr,6:50 min/km
HALF MARATHON,Male,8479,98d7d866-8255-4f77-a598-97694f4eb9c7,[img:flags/SA.gif],02:24:41.426,1057 / 2358,912 / 1873,02:24:34.066,8.7 Km/Hr,6:51 min/km
HALF MARATHON,Male,6918,0818e10d-8a85-4e0a-9e1b-df437355f5e2,[img:flags/SA.gif],02:34:42.396,1058 / 2358,913 / 1873,02:24:37.627,8.7 Km/Hr,6:51 min/km
HALF MARATHON,Male,6007,5cd86476-093b-400b-9991-fc598eaa1c4b,[img:flags/SA.gif],02:30:52.260,1059 / 2358,914 / 1873,02:24:39.789,8.7 Km/Hr,6:51 min/km
HALF MARATHON,Male,6323,3e15a818-efb3-4c5c-8654-bf1d575dfc16,[img:flags/DE.gif],02:34:45.113,1060 / 2358,915 / 1873,02:24:41.890,8.7 Km/Hr,6:51 min/km
HALF MARATHON,Male,6292,fd394ca7-895f-485b-a0eb-ccea563af78a,[img:flags/SA.gif],02:34:56.184,1062 / 2358,916 / 1873,02:24:45.958,8.7 Km/Hr,6:51 min/km
HALF MARATHON,Male,6542,d02c5d24-8761-4651-97b2-2e0eb0f6a51a,[img:flags/GB.gif],02:25:10.828,1063 / 2358,917 / 1873,02:24:46.749,8.7 Km/Hr,6:51 min/km
HALF MARATHON,Male,6321,d9218571-85d8-49cd-80f1-8250ab8058b9,[img:flags/SA.gif],02:34:49.377,1064 / 2358,918 / 1873,02:24:47.331,8.7 Km/Hr,6:51 min/km
HALF MARATHON,Male,6338,120f253d-5e97-4112-ae2a-48bd61fe3c5f,[img:flags/SA.gif],02:34:49.493,1065 / 2358,919 / 1873,02:24:47.563,8.7 Km/Hr,6:51 min/km
HALF MARATHON,Male,8059,ccefd3bf-ee0b-4223-9b18-5c3b706a8497,[img:flags/SA.gif],02:31:04.218,1066 / 2358,920 / 1873,02:24:50.270,8.7 Km/Hr,6:51 min/km
HALF MARATHON,Male,6421,f538b1d8-3516-4d98-b9d4-9998e610c2ad,[img:flags/SA.gif],02:29:20.874,1068 / 2358,921 / 1873,02:24:51.776,8.7 Km/Hr,6:51 min/km
HALF MARATHON,Male,6645,6e8dbb49-0d9f-4d57-a06f-a57024049292,[img:flags/SA.gif],02:33:21.564,1069 / 2358,922 / 1873,02:24:55.960,8.7 Km/Hr,6:52 min/km
HALF MARATHON,Male,5169,fbd2a5d3-e070-40be-bd67-91b48171ce22,[img:flags/SA.gif],02:33:21.814,1070 / 2358,923 / 1873,02:24:56.052,8.7 Km/Hr,6:52 min/km
HALF MARATHON,Male,5375,35e17502-fbb5-4ef2-b1fc-26af1929dc9f,[img:flags/SA.gif],02:33:36.884,1074 / 2358,924 / 1873,02:25:03.308,8.7 Km/Hr,6:52 min/km
HALF MARATHON,Male,7493,6d5c4c5e-a49c-4eb2-be70-a46609f52920,,02:29:26.499,1075 / 2358,925 / 1873,02:25:04.677,8.7 Km/Hr,6:52 min/km
HALF MARATHON,Male,6880,20832b7f-e7ca-4174-a82e-a17962c53227,[img:flags/ES.gif],02:31:21.963,1076 / 2358,926 / 1873,02:25:08.998,8.7 Km/Hr,6:52 min/km
HALF MARATHON,Male,6770,c90514b5-3958-45d3-9b04-e3b5a7167353,[img:flags/SA.gif],02:33:33.682,1077 / 2358,927 / 1873,02:25:11.409,8.7 Km/Hr,6:52 min/km
HALF MARATHON,Male,6510,99723cbe-f8d5-49a7-b318-a5c1bed39ca4,[img:flags/SA.gif],02:33:34.033,1078 / 2358,928 / 1873,02:25:13.380,8.7 Km/Hr,6:53 min/km
HALF MARATHON,Male,5693,573965a8-ee50-41f2-93db-f258dadf4f97,[img:flags/SA.gif],02:33:28.302,1079 / 2358,929 / 1873,02:25:14.199,8.7 Km/Hr,6:53 min/km
HALF MARATHON,Male,5730,362ea04e-622c-4e8e-9d45-68de2421cf7e,[img:flags/SA.gif],02:27:32.042,1080 / 2358,930 / 1873,02:25:15.088,8.7 Km/Hr,6:53 min/km
HALF MARATHON,Male,6995,eb53302b-e6e3-422d-8882-6d132d354e68,[img:flags/BR.gif],02:25:37.640,1081 / 2358,931 / 1873,02:25:17.261,8.7 Km/Hr,6:53 min/km
HALF MARATHON,Male,6433,f431e2a7-9d78-47f1-80c4-311d7a3e9755,[img:flags/SA.gif],02:27:42.432,1082 / 2358,932 / 1873,02:25:20.050,8.7 Km/Hr,6:53 min/km
HALF MARATHON,Male,8029,745b8801-9f7a-473a-9ac9-57a419478ff8,[img:flags/SA.gif],02:33:45.314,1083 / 2358,933 / 1873,02:25:29.652,8.7 Km/Hr,6:53 min/km
HALF MARATHON,Male,6375,6992494c-98e0-4d49-b5f7-3be209584e0b,[img:flags/SA.gif],02:25:37.260,1084 / 2358,934 / 1873,02:25:33.745,8.6 Km/Hr,6:53 min/km
HALF MARATHON,Male,5043,53f013c2-5312-4c7f-85c8-0be8021a0c46,[img:flags/SA.gif],02:32:04.242,1085 / 2358,935 / 1873,02:25:34.363,8.6 Km/Hr,6:53 min/km
HALF MARATHON,Male,5857,e13ab577-f06d-451c-833b-ff7df4e7f16c,,02:25:45.402,1086 / 2358,936 / 1873,02:25:40.423,8.6 Km/Hr,6:54 min/km
HALF MARATHON,Male,7688,338c5510-d6b7-4f7f-a518-8932a9c22d7c,[img:flags/SA.gif],02:25:43.381,1087 / 2358,937 / 1873,02:25:42.838,8.6 Km/Hr,6:54 min/km
HALF MARATHON,Male,6780,5345c71d-800b-4e0a-ba18-071a1769e011,[img:flags/SA.gif],02:27:58.033,1088 / 2358,938 / 1873,02:25:44.673,8.6 Km/Hr,6:54 min/km
HALF MARATHON,Male,5698,55fc694f-64cf-4249-9723-8a5c1d79f909,[img:flags/SA.gif],02:32:09.761,1090 / 2358,939 / 1873,02:25:52.504,8.6 Km/Hr,6:54 min/km
HALF MARATHON,Male,6785,99815241-8bed-4933-912c-a2b16cabd95e,[img:flags/SA.gif],02:32:08.919,1091 / 2358,940 / 1873,02:25:53.587,8.6 Km/Hr,6:54 min/km
HALF MARATHON,Male,7815,2de48e48-db49-41b3-be9d-62c8b500091a,[img:flags/SA.gif],02:36:04.226,1092 / 2358,941 / 1873,02:25:54.586,8.6 Km/Hr,6:54 min/km
HALF MARATHON,Male,7905,94bf4b52-480a-4569-b2a1-2cc6fc843d26,[img:flags/SA.gif],02:34:08.422,1093 / 2358,942 / 1873,02:25:54.879,8.6 Km/Hr,6:54 min/km
HALF MARATHON,Male,7070,b69c8cdc-94d0-4a50-921b-32991eb938ad,[img:flags/IT.gif],02:26:15.149,1094 / 2358,943 / 1873,02:25:56.499,8.6 Km/Hr,6:55 min/km
HALF MARATHON,Male,5333,bfde9880-7738-41bf-bff1-035625796978,[img:flags/SA.gif],02:28:22.888,1096 / 2358,944 / 1873,02:26:06.630,8.6 Km/Hr,6:55 min/km
HALF MARATHON,Male,5981,5f7e27c3-cf9f-4192-9492-337779cb100d,[img:flags/SA.gif],02:34:36.927,1097 / 2358,945 / 1873,02:26:07.179,8.6 Km/Hr,6:55 min/km
HALF MARATHON,Male,6443,79ad63d6-3bb5-4782-a952-d52a894224f3,[img:flags/SA.gif],02:30:25.435,1098 / 2358,946 / 1873,02:26:09.494,8.6 Km/Hr,6:55 min/km
HALF MARATHON,Male,5829,4a2913c9-bed3-4b76-ba2e-308f063b0c43,[img:flags/SA.gif],02:26:31.242,1099 / 2358,947 / 1873,02:26:11.832,8.6 Km/Hr,6:55 min/km
HALF MARATHON,Male,5954,9247310a-28c5-44dc-98b9-3385e1e3cbcb,[img:flags/SA.gif],02:32:43.504,1101 / 2358,948 / 1873,02:26:12.989,8.6 Km/Hr,6:55 min/km
HALF MARATHON,Male,6981,21c9c5fb-6c33-418e-a5f5-0d77aed4a205,[img:flags/SA.gif],02:30:30.497,1103 / 2358,949 / 1873,02:26:16.479,8.6 Km/Hr,6:55 min/km
HALF MARATHON,Male,8074,993b3001-3b58-4c1a-a3d4-0f20facdbc70,[img:flags/SA.gif],02:26:40.884,1104 / 2358,950 / 1873,02:26:16.766,8.6 Km/Hr,6:56 min/km
HALF MARATHON,Male,6250,ac997b3c-e711-4937-a6b8-14cf86dc8002,[img:flags/SA.gif],02:30:46.252,1105 / 2358,951 / 1873,02:26:17.374,8.6 Km/Hr,6:56 min/km
HALF MARATHON,Male,6809,2ecc5ee0-57e2-4338-98e9-cc1c528befac,[img:flags/IN.gif],02:26:33.352,1106 / 2358,952 / 1873,02:26:20.063,8.6 Km/Hr,6:56 min/km
HALF MARATHON,Male,6893,3d6ea5ad-b8db-41a7-95fc-16f40173c348,[img:flags/SA.gif],02:34:51.287,1107 / 2358,953 / 1873,02:26:24.045,8.6 Km/Hr,6:56 min/km
HALF MARATHON,Male,8058,ff3644c2-df9e-4f31-b214-6e317b3ca76d,[img:flags/SA.gif],02:34:54.716,1108 / 2358,954 / 1873,02:26:27.043,8.6 Km/Hr,6:56 min/km
HALF MARATHON,Male,5853,d348ca73-9c49-43fe-83e4-f933fc5cbeeb,[img:flags/BH.gif],02:32:54.484,1109 / 2358,955 / 1873,02:26:27.674,8.6 Km/Hr,6:56 min/km
HALF MARATHON,Male,5175,37510f0a-e914-464e-b4b4-802248c1aa41,[img:flags/SA.gif],02:32:52.018,1112 / 2358,956 / 1873,02:26:34.117,8.6 Km/Hr,6:56 min/km
HALF MARATHON,Male,8544,fdddd36a-b71d-4c03-9ef2-3c7d8b3908e9,[img:flags/SA.gif],02:32:54.298,1115 / 2358,957 / 1873,02:26:36.000,8.6 Km/Hr,6:56 min/km
HALF MARATHON,Male,6299,b50beb43-978f-44f8-abdb-cae7bef58c65,,02:33:07.194,1117 / 2358,958 / 1873,02:26:50.027,8.6 Km/Hr,6:57 min/km
HALF MARATHON,Male,5022,0ea75425-fb0c-4755-9fad-f8555e42d5eb,,02:55:39.342,1119 / 2358,959 / 1873,02:26:56.100,8.6 Km/Hr,6:57 min/km
HALF MARATHON,Male,6938,c941106c-7072-48c0-a138-57c4514ecf16,[img:flags/SA.gif],02:35:11.945,1120 / 2358,960 / 1873,02:26:57.924,8.6 Km/Hr,6:57 min/km
HALF MARATHON,Male,5336,6155fa24-f260-4bbe-b530-e4f6946aeef2,,02:55:43.817,1121 / 2358,961 / 1873,02:26:59.741,8.6 Km/Hr,6:58 min/km
HALF MARATHON,Male,6104,3abdf868-8662-413a-aab9-f91ae9b015d6,[img:flags/SA.gif],02:37:15.038,1122 / 2358,962 / 1873,02:27:02.572,8.6 Km/Hr,6:58 min/km
HALF MARATHON,Male,7558,5000f174-7bfa-45d6-8a63-da7d4c10c0ff,[img:flags/EG.gif],02:35:21.976,1123 / 2358,963 / 1873,02:27:03.492,8.6 Km/Hr,6:58 min/km
HALF MARATHON,Male,6997,3a38660b-f829-42bf-938e-3d79bf2d710b,[img:flags/SA.gif],02:35:28.325,1124 / 2358,964 / 1873,02:27:03.687,8.6 Km/Hr,6:58 min/km
HALF MARATHON,Male,6446,8a0cfd4f-8091-435c-89aa-50b976eaec45,[img:flags/PK.gif],02:31:33.470,1125 / 2358,965 / 1873,02:27:03.983,8.6 Km/Hr,6:58 min/km
HALF MARATHON,Male,6105,0d14fbc9-0d66-4f4f-82e1-3632a170f215,[img:flags/SA.gif],02:37:16.188,1126 / 2358,966 / 1873,02:27:04.560,8.6 Km/Hr,6:58 min/km
HALF MARATHON,Male,6877,0719a3b1-ddd9-4509-9f44-a335cbd64f42,,02:35:31.165,1127 / 2358,967 / 1873,02:27:09.460,8.6 Km/Hr,6:58 min/km
HALF MARATHON,Male,5767,49f72eb3-7ab7-43c1-822f-6219753b709e,[img:flags/SA.gif],02:33:22.521,1128 / 2358,968 / 1873,02:27:09.968,8.6 Km/Hr,6:58 min/km
HALF MARATHON,Male,5650,df7415cc-34a3-419e-af42-9080ab9c73ae,[img:flags/IN.gif],02:27:33.553,1130 / 2358,969 / 1873,02:27:11.286,8.6 Km/Hr,6:58 min/km
HALF MARATHON,Male,7820,12880fe9-39a3-4d5d-a87b-51f510934444,[img:flags/PH.gif],02:27:36.972,1132 / 2358,970 / 1873,02:27:16.591,8.5 Km/Hr,6:58 min/km
HALF MARATHON,Male,6197,55c394e3-c37b-4f34-8903-35fd5346eb6d,[img:flags/IT.gif],02:37:26.090,1133 / 2358,971 / 1873,02:27:22.732,8.5 Km/Hr,6:59 min/km
HALF MARATHON,Male,6969,edb8e3b2-e0b9-44f9-a474-0b50e37c6ade,[img:flags/OM.gif],02:33:44.985,1134 / 2358,972 / 1873,02:27:28.676,8.5 Km/Hr,6:59 min/km
HALF MARATHON,Male,7629,979818be-3868-4cd1-bcc7-bf281f8cf26b,[img:flags/CH.gif],02:29:57.539,1135 / 2358,973 / 1873,02:27:41.765,8.5 Km/Hr,7:00 min/km
HALF MARATHON,Male,6832,57ef1a34-ca94-4937-a13f-536b6f2dc448,[img:flags/SA.gif],02:34:08.613,1136 / 2358,974 / 1873,02:27:42.407,8.5 Km/Hr,7:00 min/km
