Race Type,Gender,Bib,Name,Nationality Flag,Gun Time,Rank,Gender Rank,Chip Time,Speed (Km/Hr),Pace (min/km),Distance Covered
4KM FUN RUN,#3_Female,12728,0bf7c7f8-1148-4bf3-a7aa-852100a29dab,,00:55:49.971,1411 / 2226,505 / 1040,00:44:13.728,5.4 Km/Hr,11:03 min/km,4 KM
4KM FUN RUN,#3_Female,11465,7b11c16e-c4af-4208-9ecf-b98fc6b3c9ec,[img:flags/SA.gif],00:45:00.066,1413 / 2226,506 / 1040,00:44:14.438,5.4 Km/Hr,11:03 min/km,4 KM
4KM FUN RUN,#3_Female,10075,3b16e896-11b1-4a59-a44d-cdc31410398f,[img:flags/SA.gif],00:44:59.998,1414 / 2226,507 / 1040,00:44:14.888,5.4 Km/Hr,11:03 min/km,4 KM
4KM FUN RUN,#3_Female,11150,ed45240c-9988-4c91-b1ca-f6fe5f3cb17d,,00:55:52.941,1415 / 2226,508 / 1040,00:44:15.437,5.4 Km/Hr,11:03 min/km,4 KM
4KM FUN RUN,#3_Female,13373,c4a613c4-44f0-45bf-9629-55d6a8e94942,,00:55:52.192,1416 / 2226,509 / 1040,00:44:15.909,5.4 Km/Hr,11:03 min/km,4 KM
4KM FUN RUN,#3_Female,12899,23133691-e87b-4560-b043-8e90eca6015f,[img:flags/SA.gif],00:44:42.756,1417 / 2226,510 / 1040,00:44:16.268,5.4 Km/Hr,11:04 min/km,4 KM
4KM FUN RUN,#3_Female,11028,d392487a-0aa5-4502-a3ca-b7c5201479fe,[img:flags/SA.gif],00:46:19.424,1419 / 2226,511 / 1040,00:44:16.326,5.4 Km/Hr,11:04 min/km,4 KM
4KM FUN RUN,#3_Female,10103,828c1bfb-61ce-4fd8-93f4-570b6d845abc,[img:flags/MY.gif],00:45:46.188,1420 / 2226,512 / 1040,00:44:16.579,5.4 Km/Hr,11:04 min/km,4 KM
4KM FUN RUN,#3_Female,10102,2c4eb92a-ba2c-4a80-9d6c-2f0c4e47b5ad,[img:flags/MY.gif],00:45:44.518,1421 / 2226,513 / 1040,00:44:17.090,5.4 Km/Hr,11:04 min/km,4 KM
4KM FUN RUN,#3_Female,10810,3fdbd57f-d81a-4fb2-91dd-5568b870f4f8,[img:flags/IN.gif],00:56:16.292,1424 / 2226,514 / 1040,00:44:19.430,5.4 Km/Hr,11:04 min/km,4 KM
4KM FUN RUN,#3_Female,10597,e1056e01-7a69-4ec0-9fba-d685113f3452,[img:flags/SA.gif],00:46:52.700,1426 / 2226,515 / 1040,00:44:20.109,5.4 Km/Hr,11:05 min/km,4 KM
4KM FUN RUN,#3_Female,10350,72de4567-e4c4-4105-9429-404b0c796178,[img:flags/KE.gif],00:46:33.120,1427 / 2226,516 / 1040,00:44:20.168,5.4 Km/Hr,11:05 min/km,4 KM
4KM FUN RUN,#3_Female,12668,05049843-ce04-4efe-a112-a051069e98ce,[img:flags/SA.gif],00:44:40.780,1428 / 2226,517 / 1040,00:44:20.300,5.4 Km/Hr,11:05 min/km,4 KM
4KM FUN RUN,#3_Female,10348,37682f84-a2b0-4994-8c8e-487ffbd59504,[img:flags/FR.gif],00:46:33.821,1429 / 2226,518 / 1040,00:44:20.871,5.4 Km/Hr,11:05 min/km,4 KM
4KM FUN RUN,#3_Female,13038,7e567454-66cd-47c0-89b0-70fa033ef46d,[img:flags/SA.gif],00:44:25.477,1430 / 2226,519 / 1040,00:44:25.477,5.4 Km/Hr,11:06 min/km,4 KM
4KM FUN RUN,#3_Female,11531,8082f4ff-1e85-4fe6-8463-09c3feaef620,[img:flags/SA.gif],00:45:01.520,1431 / 2226,520 / 1040,00:44:25.758,5.4 Km/Hr,11:06 min/km,4 KM
4KM FUN RUN,#3_Female,10145,0103e499-6251-48a8-8f19-6508d4c57f5f,[img:flags/SA.gif],00:45:02.175,1432 / 2226,521 / 1040,00:44:25.797,5.4 Km/Hr,11:06 min/km,4 KM
4KM FUN RUN,#3_Female,10997,9096a921-d614-4af9-83d5-fdea31552406,[img:flags/BE.gif],00:46:44.218,1434 / 2226,522 / 1040,00:44:33.746,5.3 Km/Hr,11:08 min/km,4 KM
4KM FUN RUN,#3_Female,10596,0de3f029-3d64-4da2-8be8-21e477f362d7,[img:flags/SA.gif],00:47:08.161,1435 / 2226,523 / 1040,00:44:35.766,5.3 Km/Hr,11:08 min/km,4 KM
4KM FUN RUN,#3_Female,11689,92cf0840-98df-413e-970b-4f611fae1db3,[img:flags/VE.gif],00:46:44.160,1436 / 2226,524 / 1040,00:44:37.132,5.3 Km/Hr,11:09 min/km,4 KM
4KM FUN RUN,#3_Female,11965,060bdfd5-636a-49b3-8e2b-69d31eb5b2a8,[img:flags/SA.gif],00:48:16.783,1437 / 2226,525 / 1040,00:44:37.732,5.3 Km/Hr,11:09 min/km,4 KM
4KM FUN RUN,#3_Female,11964,9efe8b28-72ca-428e-9cf5-5c0248210c98,[img:flags/SA.gif],00:48:17.080,1438 / 2226,526 / 1040,00:44:38.028,5.3 Km/Hr,11:09 min/km,4 KM
4KM FUN RUN,#3_Female,10759,5a1dfd50-8d9b-4816-a25a-6ea8dc684ebc,[img:flags/JO.gif],00:45:53.270,1439 / 2226,527 / 1040,00:44:42.322,5.3 Km/Hr,11:10 min/km,4 KM
4KM FUN RUN,#3_Female,10283,a7776d94-8b40-4a26-aee6-a46668668c2e,[img:flags/ID.gif],00:45:49.294,1442 / 2226,528 / 1040,00:44:47.171,5.3 Km/Hr,11:11 min/km,4 KM
4KM FUN RUN,#3_Female,12041,38752fb2-5aca-4d54-a967-844967d15140,[img:flags/SA.gif],00:45:11.905,1443 / 2226,529 / 1040,00:44:47.251,5.3 Km/Hr,11:11 min/km,4 KM
4KM FUN RUN,#3_Female,11005,4eb4ff3b-eb1d-4eb4-90e3-1fba5f4966b3,[img:flags/SA.gif],00:45:35.392,1446 / 2226,530 / 1040,00:44:49.484,5.3 Km/Hr,11:12 min/km,4 KM
4KM FUN RUN,#3_Female,11003,8590d24a-d7ee-444d-bf57-f55b6b526eb1,[img:flags/SA.gif],00:45:33.117,1447 / 2226,531 / 1040,00:44:50.028,5.3 Km/Hr,11:12 min/km,4 KM
4KM FUN RUN,#3_Female,12129,50731e96-d530-4615-ba7d-52d5abb128f7,,00:45:53.071,1448 / 2226,532 / 1040,00:44:50.953,5.3 Km/Hr,11:12 min/km,4 KM
4KM FUN RUN,#3_Female,11004,64363408-5c0c-45c0-90ae-970f9d5b47fb,[img:flags/SA.gif],00:45:35.838,1449 / 2226,533 / 1040,00:44:52.078,5.3 Km/Hr,11:13 min/km,4 KM
4KM FUN RUN,#3_Female,11304,de4dcfa7-f5c2-464b-9cdb-61bb3af36efe,[img:flags/SA.gif],00:51:12.205,1455 / 2226,534 / 1040,00:44:56.992,5.3 Km/Hr,11:14 min/km,4 KM
4KM FUN RUN,#3_Female,12706,539a2a67-3182-4e29-ac43-657fcefb69aa,[img:flags/SA.gif],00:51:11.826,1456 / 2226,535 / 1040,00:44:57.010,5.3 Km/Hr,11:14 min/km,4 KM
4KM FUN RUN,#3_Female,12195,82f06a3c-1754-4d4f-af82-fda1fba5dedb,[img:flags/SA.gif],00:45:54.239,1457 / 2226,536 / 1040,00:44:57.658,5.3 Km/Hr,11:14 min/km,4 KM
4KM FUN RUN,#3_Female,12130,e2097459-125e-4dcf-9778-f5fe44d5d053,,00:46:04.438,1460 / 2226,537 / 1040,00:45:05.330,5.3 Km/Hr,11:16 min/km,4 KM
4KM FUN RUN,#3_Female,11967,c51e4e70-767c-495e-bed7-1f534b270123,[img:flags/SA.gif],00:48:24.141,1461 / 2226,538 / 1040,00:45:06.411,5.3 Km/Hr,11:16 min/km,4 KM
4KM FUN RUN,#3_Female,11741,880e1d54-0959-41f5-92eb-f70331535652,[img:flags/SA.gif],00:46:42.040,1465 / 2226,539 / 1040,00:45:09.051,5.3 Km/Hr,11:17 min/km,4 KM
4KM FUN RUN,#3_Female,13285,1557a80b-034d-490a-a6ae-f0501fcb7421,[img:flags/LB.gif],00:45:09.939,1466 / 2226,540 / 1040,00:45:09.939,5.3 Km/Hr,11:17 min/km,4 KM
4KM FUN RUN,#3_Female,12673,be9a61b5-0d7c-4142-a385-cc55798a061e,[img:flags/SA.gif],00:45:28.249,1468 / 2226,541 / 1040,00:45:15.102,5.3 Km/Hr,11:18 min/km,4 KM
4KM FUN RUN,#3_Female,13535,bff76805-6252-4c87-a030-22c11cb79328,[img:flags/SA.gif],00:46:14.190,1469 / 2226,542 / 1040,00:45:17.448,5.2 Km/Hr,11:19 min/km,4 KM
4KM FUN RUN,#3_Female,12751,69943403-75a8-4755-b8b4-46aab1ee34bb,[img:flags/SA.gif],00:48:06.481,1471 / 2226,543 / 1040,00:45:20.886,5.2 Km/Hr,11:20 min/km,4 KM
4KM FUN RUN,#3_Female,10439,3acc31ac-8fa5-403c-989b-1a2d009cef72,[img:flags/CA.gif],00:45:38.269,1473 / 2226,544 / 1040,00:45:21.082,5.2 Km/Hr,11:20 min/km,4 KM
4KM FUN RUN,#3_Female,13416,b8721416-a461-4ec7-b5c6-35854cd75f36,[img:flags/SA.gif],00:45:21.288,1474 / 2226,545 / 1040,00:45:21.288,5.2 Km/Hr,11:20 min/km,4 KM
4KM FUN RUN,#3_Female,10931,187ab9ea-7c18-43cd-b372-8dd4d98c30d3,[img:flags/JO.gif],00:45:48.571,1476 / 2226,546 / 1040,00:45:23.724,5.2 Km/Hr,11:20 min/km,4 KM
4KM FUN RUN,#3_Female,12835,25935c97-ef50-4100-b31f-8b7959e88bdb,[img:flags/PH.gif],00:48:04.101,1477 / 2226,547 / 1040,00:45:24.112,5.2 Km/Hr,11:21 min/km,4 KM
4KM FUN RUN,#3_Female,11302,440e1f8a-10cc-424d-b09b-d81df44cb548,[img:flags/SA.gif],00:45:49.538,1478 / 2226,548 / 1040,00:45:24.911,5.2 Km/Hr,11:21 min/km,4 KM
4KM FUN RUN,#3_Female,11687,4773124f-dfd5-4241-8144-77e402012878,[img:flags/VE.gif],00:47:34.368,1480 / 2226,549 / 1040,00:45:27.538,5.2 Km/Hr,11:21 min/km,4 KM
4KM FUN RUN,#3_Female,12453,7cc448f4-7296-458e-89b1-30a0bb07e6a7,[img:flags/SA.gif],00:45:45.412,1481 / 2226,550 / 1040,00:45:27.760,5.2 Km/Hr,11:21 min/km,4 KM
4KM FUN RUN,#3_Female,10454,eb818924-4878-455e-bbaf-6907d51f19f7,[img:flags/SA.gif],01:10:56.860,1484 / 2226,551 / 1040,00:45:30.096,5.2 Km/Hr,11:22 min/km,4 KM
4KM FUN RUN,#3_Female,13190,2a24600a-3313-404b-8e20-94e3d7759a30,[img:flags/SA.gif],00:46:16.279,1485 / 2226,552 / 1040,00:45:30.291,5.2 Km/Hr,11:22 min/km,4 KM
4KM FUN RUN,#3_Female,10243,acc2784b-ee74-4dd2-a0e2-28eeee592aaa,[img:flags/PH.gif],00:48:14.660,1486 / 2226,553 / 1040,00:45:32.167,5.2 Km/Hr,11:23 min/km,4 KM
4KM FUN RUN,#3_Female,13188,a8302e5a-5cbe-4cb4-bd6b-d505c7d71ac5,[img:flags/SA.gif],00:46:17.580,1487 / 2226,554 / 1040,00:45:32.272,5.2 Km/Hr,11:23 min/km,4 KM
4KM FUN RUN,#3_Female,10244,7582f1b3-c578-4655-85e6-175a1f72bb48,[img:flags/PH.gif],00:48:14.320,1488 / 2226,555 / 1040,00:45:32.730,5.2 Km/Hr,11:23 min/km,4 KM
4KM FUN RUN,#3_Female,13372,f7b8f688-0f98-4cf4-8485-055802007993,[img:flags/ZA.gif],00:46:40.078,1489 / 2226,556 / 1040,00:45:33.049,5.2 Km/Hr,11:23 min/km,4 KM
4KM FUN RUN,#3_Female,13369,205c579a-388b-4b62-9afb-99598dbc092d,[img:flags/SA.gif],00:46:40.639,1490 / 2226,557 / 1040,00:45:33.228,5.2 Km/Hr,11:23 min/km,4 KM
4KM FUN RUN,#3_Female,11472,0dbe9093-5b2e-47c7-8796-df2b013af009,[img:flags/SA.gif],00:45:59.227,1491 / 2226,558 / 1040,00:45:33.757,5.2 Km/Hr,11:23 min/km,4 KM
4KM FUN RUN,#3_Female,13493,577f8c00-ae6f-4c90-ae4f-0e386d0432ad,[img:flags/PH.gif],00:47:56.341,1492 / 2226,559 / 1040,00:45:33.969,5.2 Km/Hr,11:23 min/km,4 KM
4KM FUN RUN,#3_Female,13125,5e538197-0c45-4122-a00e-92731cb088e7,[img:flags/ZA.gif],00:46:39.122,1493 / 2226,560 / 1040,00:45:33.974,5.2 Km/Hr,11:23 min/km,4 KM
4KM FUN RUN,#3_Female,10844,4eea3f60-f58a-4782-ba18-e750d65a5abe,[img:flags/SA.gif],00:46:39.241,1494 / 2226,561 / 1040,00:45:34.499,5.2 Km/Hr,11:23 min/km,4 KM
4KM FUN RUN,#3_Female,13492,71ef83ce-f3c3-4f42-babf-4ac2d398d7ea,[img:flags/PH.gif],00:47:59.401,1496 / 2226,562 / 1040,00:45:37.707,5.2 Km/Hr,11:24 min/km,4 KM
4KM FUN RUN,#3_Female,12327,7ffa6a8f-6151-4c73-83f2-351230ce9990,[img:flags/PK.gif],00:47:22.560,1497 / 2226,563 / 1040,00:45:41.138,5.2 Km/Hr,11:25 min/km,4 KM
4KM FUN RUN,#3_Female,11070,77cc31b2-5d54-4099-9381-8dab0d46826a,[img:flags/ZA.gif],00:46:45.192,1498 / 2226,564 / 1040,00:45:41.272,5.2 Km/Hr,11:25 min/km,4 KM
4KM FUN RUN,#3_Female,10216,18b792a6-7911-4e05-ad45-3e77d58ce57f,[img:flags/PH.gif],00:48:20.832,1499 / 2226,565 / 1040,00:45:41.569,5.2 Km/Hr,11:25 min/km,4 KM
4KM FUN RUN,#3_Female,12556,dc501eee-d737-4b7d-986b-187ac4b7cdd0,[img:flags/SA.gif],00:48:23.903,1501 / 2226,566 / 1040,00:45:45.084,5.2 Km/Hr,11:26 min/km,4 KM
4KM FUN RUN,#3_Female,10085,64063e3f-09c6-40cf-b4cd-af48783fe779,[img:flags/IN.gif],00:46:07.616,1502 / 2226,567 / 1040,00:45:46.108,5.2 Km/Hr,11:26 min/km,4 KM
4KM FUN RUN,#3_Female,12487,30aa46a6-0a41-416f-8707-cfcfa7ef97be,[img:flags/SA.gif],00:47:53.682,1503 / 2226,568 / 1040,00:45:46.770,5.2 Km/Hr,11:26 min/km,4 KM
4KM FUN RUN,#3_Female,10700,72481f4d-f7de-47c7-828c-6a04446cebaa,[img:flags/AU.gif],00:47:39.181,1507 / 2226,569 / 1040,00:45:51.353,5.2 Km/Hr,11:27 min/km,4 KM
4KM FUN RUN,#3_Female,13594,9c70f0c5-3cef-48e8-a916-344ea8a2c63c,[img:flags/SA.gif],01:05:16.466,1508 / 2226,570 / 1040,00:45:52.329,5.2 Km/Hr,11:28 min/km,4 KM
4KM FUN RUN,#3_Female,13068,53414110-6b53-4512-ada8-5daa62c76fa0,[img:flags/SA.gif],00:58:02.366,1514 / 2226,571 / 1040,00:45:56.344,5.2 Km/Hr,11:29 min/km,4 KM
4KM FUN RUN,#3_Female,12161,9e9a2f12-522f-4d5b-981f-e4630868fb62,[img:flags/LK.gif],00:48:28.120,1516 / 2226,572 / 1040,00:45:57.350,5.2 Km/Hr,11:29 min/km,4 KM
4KM FUN RUN,#3_Female,12666,1306616b-c654-4b09-9d11-f87a229675b9,[img:flags/SA.gif],00:57:31.576,1517 / 2226,573 / 1040,00:45:58.184,5.2 Km/Hr,11:29 min/km,4 KM
4KM FUN RUN,#3_Female,12585,6a870abb-3ec4-467f-8097-3c71fbc20782,[img:flags/MY.gif],00:47:18.314,1520 / 2226,574 / 1040,00:45:59.471,5.2 Km/Hr,11:29 min/km,4 KM
4KM FUN RUN,#3_Female,13135,6650ff66-15f4-4870-9816-74ad90a9d2c6,[img:flags/SA.gif],00:48:19.203,1521 / 2226,575 / 1040,00:45:59.783,5.2 Km/Hr,11:29 min/km,4 KM
4KM FUN RUN,#3_Female,12115,57560b44-2666-4cc1-a6c8-a73d320ddb2c,[img:flags/PH.gif],00:46:34.221,1522 / 2226,576 / 1040,00:45:59.822,5.2 Km/Hr,11:29 min/km,4 KM
4KM FUN RUN,#3_Female,13207,372675e2-c163-41e5-bfb3-05e6515ba7f8,[img:flags/SA.gif],00:46:37.240,1525 / 2226,577 / 1040,00:46:03.721,5.2 Km/Hr,11:30 min/km,4 KM
4KM FUN RUN,#3_Female,14381,a8fe4900-c3d6-49b3-b41a-0585f57b3676,[img:flags/PS.gif],00:46:05.639,1526 / 2226,578 / 1040,00:46:05.639,5.2 Km/Hr,11:31 min/km,4 KM
4KM FUN RUN,#3_Female,11046,d5ddc159-c222-4249-860a-9de3e2b7912b,[img:flags/SA.gif],00:48:47.942,1528 / 2226,579 / 1040,00:46:07.410,5.2 Km/Hr,11:31 min/km,4 KM
4KM FUN RUN,#3_Female,12054,c97e8c57-f550-453d-a89d-88d03af7362c,[img:flags/JO.gif],00:48:38.963,1529 / 2226,580 / 1040,00:46:07.531,5.2 Km/Hr,11:31 min/km,4 KM
4KM FUN RUN,#3_Female,12721,2158d5b3-383b-41f8-9f5d-a37bb05aaa78,,00:58:15.744,1532 / 2226,581 / 1040,00:46:09.081,5.2 Km/Hr,11:32 min/km,4 KM
4KM FUN RUN,#3_Female,12723,3e2e2107-7aeb-403d-af1f-9f48d9242adc,[img:flags/SA.gif],00:58:14.960,1533 / 2226,582 / 1040,00:46:09.862,5.1 Km/Hr,11:32 min/km,4 KM
4KM FUN RUN,#3_Female,14395,19a76938-4bb3-44b5-8011-293aab35828f,[img:flags/SA.gif],00:47:39.040,1534 / 2226,583 / 1040,00:46:10.166,5.1 Km/Hr,11:32 min/km,4 KM
4KM FUN RUN,#3_Female,12100,103ea799-b52f-4e3a-be68-64b440eaca25,[img:flags/SA.gif],00:46:40.399,1535 / 2226,584 / 1040,00:46:10.848,5.1 Km/Hr,11:32 min/km,4 KM
4KM FUN RUN,#3_Female,11353,ad986e91-39f9-47f5-85d2-2e3557906aea,[img:flags/ZA.gif],00:47:23.372,1537 / 2226,585 / 1040,00:46:13.301,5.1 Km/Hr,11:33 min/km,4 KM
4KM FUN RUN,#3_Female,12566,a2744a13-5396-40eb-a271-1a9aad97e66a,[img:flags/PH.gif],00:47:00.860,1538 / 2226,586 / 1040,00:46:15.953,5.1 Km/Hr,11:33 min/km,4 KM
4KM FUN RUN,#3_Female,12823,17865622-8b94-47b0-9617-6202360f9bd2,[img:flags/SA.gif],00:46:24.470,1539 / 2226,587 / 1040,00:46:16.300,5.1 Km/Hr,11:34 min/km,4 KM
4KM FUN RUN,#3_Female,10906,76d0f60e-2cea-44c1-9185-aa25c5f42c23,[img:flags/SA.gif],00:48:13.774,1540 / 2226,588 / 1040,00:46:16.677,5.1 Km/Hr,11:34 min/km,4 KM
4KM FUN RUN,#3_Female,12392,2852abfa-5f59-4ab3-99c8-04aaa30091d3,[img:flags/JO.gif],00:49:15.786,1541 / 2226,589 / 1040,00:46:17.270,5.1 Km/Hr,11:34 min/km,4 KM
4KM FUN RUN,#3_Female,12635,f3b6d0f3-3481-4402-96d3-e850a6698886,[img:flags/SA.gif],01:00:05.062,1542 / 2226,590 / 1040,00:46:17.759,5.1 Km/Hr,11:34 min/km,4 KM
4KM FUN RUN,#3_Female,12393,5055d4d9-26c1-4c1e-9db4-d4b2d2edefa4,[img:flags/JO.gif],00:49:17.495,1543 / 2226,591 / 1040,00:46:17.999,5.1 Km/Hr,11:34 min/km,4 KM
4KM FUN RUN,#3_Female,13412,4293fe6c-d2a3-40c9-8a54-587f17b56fcb,[img:flags/SA.gif],01:00:04.982,1544 / 2226,592 / 1040,00:46:18.037,5.1 Km/Hr,11:34 min/km,4 KM
4KM FUN RUN,#3_Female,10922,a50b6dfa-ea3e-48ec-b67e-ad260df83b15,[img:flags/VE.gif],00:48:34.141,1545 / 2226,593 / 1040,00:46:19.562,5.1 Km/Hr,11:34 min/km,4 KM
4KM FUN RUN,#3_Female,12567,fcebb5e4-c058-4bf4-87ab-733fc98e063b,[img:flags/PH.gif],00:47:04.580,1546 / 2226,594 / 1040,00:46:19.953,5.1 Km/Hr,11:34 min/km,4 KM
4KM FUN RUN,#3_Female,11290,8b60c68c-fc95-4c9a-9830-10c12962f5bf,[img:flags/ZA.gif],00:47:24.164,1547 / 2226,595 / 1040,00:46:21.804,5.1 Km/Hr,11:35 min/km,4 KM
4KM FUN RUN,#3_Female,10996,c29653ec-9f12-4235-8f24-80b5ba6b5d93,[img:flags/BE.gif],00:48:33.463,1548 / 2226,596 / 1040,00:46:21.953,5.1 Km/Hr,11:35 min/km,4 KM
4KM FUN RUN,#3_Female,13351,5c79fc39-db63-492a-a0ae-b1876fa10539,[img:flags/SA.gif],00:48:55.811,1553 / 2226,597 / 1040,00:46:23.998,5.1 Km/Hr,11:35 min/km,4 KM
4KM FUN RUN,#3_Female,12078,24e15887-156c-4556-b251-81e554e6a214,[img:flags/PH.gif],00:48:27.462,1554 / 2226,598 / 1040,00:46:24.442,5.1 Km/Hr,11:36 min/km,4 KM
4KM FUN RUN,#3_Female,11381,bf822f07-a2f6-458d-b141-f46e43fb9746,[img:flags/MA.gif],00:49:16.684,1555 / 2226,599 / 1040,00:46:24.472,5.1 Km/Hr,11:36 min/km,4 KM
4KM FUN RUN,#3_Female,13314,0feaf6fb-8029-4f91-80ba-3acd53724f40,[img:flags/LB.gif],00:48:46.431,1558 / 2226,600 / 1040,00:46:25.443,5.1 Km/Hr,11:36 min/km,4 KM
4KM FUN RUN,#3_Female,11499,47659f4c-c3d4-46f7-847f-d477f2c7904d,[img:flags/ZA.gif],00:48:56.412,1560 / 2226,601 / 1040,00:46:26.679,5.1 Km/Hr,11:36 min/km,4 KM
4KM FUN RUN,#3_Female,11599,5420f485-27bb-4de2-b922-1f92a9bd8a42,[img:flags/SA.gif],00:53:45.656,1561 / 2226,602 / 1040,00:46:27.250,5.1 Km/Hr,11:36 min/km,4 KM
4KM FUN RUN,#3_Female,13315,047b9d33-8a5c-488e-85b3-62322df81c08,[img:flags/LB.gif],00:48:47.484,1562 / 2226,603 / 1040,00:46:28.059,5.1 Km/Hr,11:37 min/km,4 KM
4KM FUN RUN,#3_Female,12547,112458ce-0b9e-49bc-9678-2cff5e61d45c,[img:flags/SD.gif],00:53:41.767,1563 / 2226,604 / 1040,00:46:28.180,5.1 Km/Hr,11:37 min/km,4 KM
4KM FUN RUN,#3_Female,12861,21b95dcc-76d4-479b-82ca-1baf2d80e879,[img:flags/PK.gif],00:49:03.661,1564 / 2226,605 / 1040,00:46:28.335,5.1 Km/Hr,11:37 min/km,4 KM
4KM FUN RUN,#3_Female,10164,6182124b-9ef0-4e62-a0b8-9ba2cf4a5564,[img:flags/ID.gif],00:48:54.522,1568 / 2226,606 / 1040,00:46:32.171,5.1 Km/Hr,11:38 min/km,4 KM
4KM FUN RUN,#3_Female,10082,dcceda45-0a83-494a-8c7b-3ff1c05414f3,[img:flags/IN.gif],00:46:54.193,1569 / 2226,607 / 1040,00:46:33.087,5.1 Km/Hr,11:38 min/km,4 KM
4KM FUN RUN,#3_Female,11508,234d2036-e5d1-47ee-b258-5eafba20aa0f,[img:flags/SA.gif],00:47:25.750,1570 / 2226,608 / 1040,00:46:33.503,5.1 Km/Hr,11:38 min/km,4 KM
4KM FUN RUN,#3_Female,11441,50bfdba2-9bca-4931-aa28-2a21ad9d8e98,[img:flags/SA.gif],00:47:50.921,1571 / 2226,609 / 1040,00:46:33.710,5.1 Km/Hr,11:38 min/km,4 KM
4KM FUN RUN,#3_Female,12580,4902da3e-dc69-4ad5-8203-d87cdf7e8d2e,[img:flags/SA.gif],00:47:53.737,1572 / 2226,610 / 1040,00:46:33.847,5.1 Km/Hr,11:38 min/km,4 KM
4KM FUN RUN,#3_Female,14400,e1350319-522b-4123-b34a-8409ddd2f62c,[img:flags/SA.gif],00:47:25.690,1573 / 2226,611 / 1040,00:46:34.262,5.1 Km/Hr,11:38 min/km,4 KM
4KM FUN RUN,#3_Female,12495,57056cf0-747a-4f2f-8a90-4c49e74ce5ea,[img:flags/SA.gif],00:47:27.120,1574 / 2226,612 / 1040,00:46:34.350,5.1 Km/Hr,11:38 min/km,4 KM
4KM FUN RUN,#3_Female,10317,ad5d57b1-bf43-4406-8097-e5624e1bf0dc,[img:flags/SA.gif],00:48:53.922,1575 / 2226,613 / 1040,00:46:34.681,5.1 Km/Hr,11:38 min/km,4 KM
4KM FUN RUN,#3_Female,11469,6e30d943-e24e-4fa4-b536-be9926d5e5e6,[img:flags/LB.gif],00:54:21.401,1576 / 2226,614 / 1040,00:46:35.974,5.1 Km/Hr,11:38 min/km,4 KM
4KM FUN RUN,#3_Female,11566,50c14e26-80fe-484f-bf5d-ed06349ce784,[img:flags/LB.gif],00:54:21.707,1577 / 2226,615 / 1040,00:46:36.112,5.1 Km/Hr,11:39 min/km,4 KM
4KM FUN RUN,#3_Female,11475,160e43b9-2224-403c-8a6d-3cfe6bb0a18d,[img:flags/SA.gif],00:48:03.543,1579 / 2226,616 / 1040,00:46:38.513,5.1 Km/Hr,11:39 min/km,4 KM
4KM FUN RUN,#3_Female,11474,169030fc-7e63-4041-815f-5ac3fa0f7316,[img:flags/SA.gif],00:48:03.601,1580 / 2226,617 / 1040,00:46:39.401,5.1 Km/Hr,11:39 min/km,4 KM
4KM FUN RUN,#3_Female,11473,06a16ba5-9120-4b35-88d5-8c0a3ac1aa4d,[img:flags/SA.gif],00:48:03.324,1581 / 2226,618 / 1040,00:46:39.405,5.1 Km/Hr,11:39 min/km,4 KM
4KM FUN RUN,#3_Female,13354,160d17d9-66fc-4245-a1a0-0a0942f41e91,[img:flags/JO.gif],00:49:41.642,1582 / 2226,619 / 1040,00:46:42.013,5.1 Km/Hr,11:40 min/km,4 KM
4KM FUN RUN,#3_Female,14388,c47aa805-b9eb-4229-9aac-16b4dccd1a62,[img:flags/SA.gif],01:07:46.399,1583 / 2226,620 / 1040,00:46:44.770,5.1 Km/Hr,11:41 min/km,4 KM
4KM FUN RUN,#3_Female,11203,214c1ffa-bf97-4c39-add8-cff4c00327f8,[img:flags/GB.gif],00:49:37.038,1585 / 2226,621 / 1040,00:46:45.588,5.1 Km/Hr,11:41 min/km,4 KM
4KM FUN RUN,#3_Female,11539,41c667c4-8084-42d0-b5cb-61d89217d41d,[img:flags/SA.gif],01:01:32.357,1586 / 2226,622 / 1040,00:46:46.131,5.1 Km/Hr,11:41 min/km,4 KM
4KM FUN RUN,#3_Female,11540,b3748382-d519-4414-b848-f06b84d3790a,[img:flags/SA.gif],01:01:32.813,1587 / 2226,623 / 1040,00:46:46.395,5.1 Km/Hr,11:41 min/km,4 KM
4KM FUN RUN,#3_Female,13237,34f2704d-7206-4765-8e52-e3f372a4e866,[img:flags/SA.gif],00:46:48.814,1588 / 2226,624 / 1040,00:46:48.814,5.1 Km/Hr,11:42 min/km,4 KM
4KM FUN RUN,#3_Female,11130,ed867f01-1e8a-4c90-8c50-288c670f90b0,[img:flags/BR.gif],00:47:05.359,1591 / 2226,625 / 1040,00:46:50.152,5.1 Km/Hr,11:42 min/km,4 KM
4KM FUN RUN,#3_Female,11201,19be019e-61b4-4e28-a2d9-9633b2cc966c,[img:flags/JO.gif],00:49:41.115,1592 / 2226,626 / 1040,00:46:50.185,5.1 Km/Hr,11:42 min/km,4 KM
4KM FUN RUN,#3_Female,11537,56730af5-9cad-430c-819e-1ed5b5c4ea40,[img:flags/SA.gif],01:01:37.425,1593 / 2226,627 / 1040,00:46:51.399,5.1 Km/Hr,11:42 min/km,4 KM
